0,1,2,3,4,5,6,7
CONTENDERS 52 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/bcdfbf90-918c-4e7b-8567-cc63871bac9c/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliMDI3MWJkNSIsImNpcGhlcnRleHQiOiJ2aGtCUDU1WW9jcmtmcER1cXEwNEh5TzZYUEhRUzlIRHg4a3FRVXBXSFczaTZPM0haSENzUkhNQ1RhVlZzUHgwIiwiaXYiOiJjOTNhYzk1YmM1YjliNWY3ZGZkMzdiMWIxYmU3YjUyMyIsInNhbHQiOiI1MDYxMTEzMzVhYjlkMjA1MDJjNzA1MzZhODJiMmIzMyJ9,CVD​,qs9z5n,"May 27, 2020","<div class=""elementor-widget-container"">
<p><strong>00:03:43 - BNB/BTC COTW</strong></p>
<p><strong>00:13:27 - CVD </strong></p>
<ul>
<li>CVD stands for cumulative volume delta, so it is running total of delta.</li>
<li>CVD is adding and removing delta together
<ul>
<li><u>EXAMPLE</u>: we are on 1H TF and we start with 12 mil delta (CVD is 12). The next candle has 57 mil delta, which gives a CVD of 69 (12+57). The following candle is -7.8 mil delta so CVD is now about 61 and so on.</li>
</ul>
</li>
<li>Daniel likes to look at delta alone and also CVD delta to look for divergences in price.</li>
<li>For CVD type he has a setting ‘Full data’ which calculates everything while ‘Session’ resets it to zero on the start of every day.</li>
<li>CVD divergences are very powerful indicator because we can see what bigger traders are doing</li>
<li>Passive orders at limit provide liquidity to the market and one can get paid for providing liquidity to the market (whereas market orders are expensive).</li>
<li>We want to see divergences build up over period of time, rather than a one candle drop/wick/stop run that forms a divergence. Also as CVD is calculated using the whole candle we look at divergences using the whole candle.</li>
</ul>
<p><strong>00:23:40 - BULLISH CVD DIVERGENCE</strong></p>
<ul>
<li><u>EXAMPLE</u>: There is a move to the downside and price goes sideways for a period of time and then attempts to move down again. Price forms a higher low but CVD makes a lower low. This shows us there are more people market shorting over the period of the higher low on price than at the lower low. Also, that shows us there is/are a bigger trader(s) with a big limit order(s) absorbing all of the market sells. Confirmation of a long would be a break of MS.</li>
</ul>
<p><strong>00:28:12 - BEARISH CVD DIVERGENCE</strong></p>
<ul>
<li><u>EXAMPLE</u>: Price is making lower highs while CVD is making higher highs. This show people are aggressively market buying but the price is unable to take the high because there is/are a bigger trader(s) absorbing all the buys with the limit order(s). Confirmation of a short would be a break of MS.</li>
</ul>
<p><strong>00:32:18 - CVD ‘QUICK WICK’ DIVERGENCES</strong></p>
<ul>
<li>There is a very quick wick to the downside which forms a divergence. Daniel never trades off of this, he likes to see the divergences form over several candles which shows absorption.</li>
</ul>
<p><strong>00:37:34 - CVD ‘CONFIRMATION’</strong></p>
<ul>
<li>CVD divergences have two steps
<ul>
<li>The possible divergence forming</li>
<li>Confirmed divergences (price starts to move away after they have formed and those traders are trapped). Daniel likes to see how many trapped traders there are, if there is decent volume.</li>
</ul>
</li>
<li>Sometimes you will see instances of delta leading price. It will look like CVD divergences are forming only for a price to then follow/ catch up. Monitor delta, volume of the range, time taken for each rotation, other confluences + CONTEXT.</li>
<li>Not all divergences play out so do not blindly short/long. It takes time and experience to recognise which ones to trade and which ones to believe delta is leading.</li>
</ul>
<p><strong>00:44:10 - CVD/DELTA LEADING PRICE</strong></p>
<ul>
<li>Sometimes it looks like there bearish divergences are forming but then price catches up with the delta and shortly breaks up too. So, waiting for confirmation is one option but understanding the content of what price is doing when at the high, and how it approached the high is next level.</li>
<li>MS is crucially important - when price changes MS or moves down from the high on an increase of negative delta it means bears have taken control after trapping longs at the high.</li>
<li>CVD divergences can be traded on any TF.</li>
</ul>
<p><strong>00:59:12 - EXAMPLE OF SFP</strong></p>
<p><strong>01:01:50 - Q&amp;A</strong></p>
<ul>
<li>Focus on exchange you are trading on</li>
<li>Daniel only trades the two divergences he mentioned here</li>
<li>The advantage of waiting for confirmation is that you are less likely to get stopped out (you make less money but you are less likely to lose money)</li>
</ul>
<p><strong>01:25:24 - BTC TA</strong></p>
</div>",63fed7ee95d98f0ade9872efd338ecbc
CONTENDERS 51 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/e5827080-1b33-4649-a32a-2b1d9a313df6/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliMDUwZjc1YiIsImNpcGhlcnRleHQiOiJIRUtHaTVlbG9uOVZISXI3b3pLbUtIUmVPdFpsOU0rSTBxWFBkUjlKZTNCMVhoNHN4Y2pLbWdPdlVNaHBCOW9lIiwiaXYiOiI3ZjQ3Mzk0Y2UwODE2YWYwY2FiMjI0ZDFkYjJmY2Q2NCIsInNhbHQiOiJmZDkyZDA0OTk1YzViNTIwMmZhYmUyNzZhOWU5MWEzMSJ9,Delta​,qs9z17,"May 20, 2020","<div class=""elementor-widget-container"">
<p><strong>00:01:04 - ZEC COTW</strong></p>
<p><strong>00:10:56 - DELTA</strong></p>
<ul>
<li>Delta is very important to understand</li>
<li>In trading, there is
<ul>
<li><u>Passive order flow</u> = limit orders (they either get filled or don’t)</li>
<li><u>Active/aggressive order flow</u> = market orders (you get filled 100%)</li>
</ul>
</li>
<li>For a passive order to get filled you need an active order to fill it. The market only moves from market orders, if nobody ever placed a market order the market would stay still and not move.</li>
<li>Delta is the sum of aggressive trades. It shows us who was in control during that candle. It is either positive or negative.</li>
<li><u>Delta = buys - sells</u></li>
<li>You can literally see delta for every 0.5 dollar in a candle and at the bottom of the chart there is the overall delta for the whole candle.</li>
<li>A candle can be green while delta is being negative or the candle can be red and the delta positive - there are also inverse correlations and strategies</li>
<li><u>Two key question to ask yourself when wanting to trade:</u>
<ul>
<li>What direction is the market trying to go?
<ul>
<li>See the MS on a HTF</li>
</ul>
</li>
<li>Is it doing a good job in its attempt to go that way?
<ul>
<li>From delta and volume perspective: knowing that market moves from active orders if price moves higher than we would want to see the volume amount of active orders also increasing.</li>
<li>If that is TRUE the market is doing a good job in its attempt to go that way</li>
<li>If FALSE and price is moving up with a decrease in active orders (positive delta) it is not doing a good job and likely will reverse.</li>
</ul>
</li>
</ul>
</li>
</ul>
<p><strong>00:24:33 - DELTA CLUSTER</strong></p>
<ul>
<li>Delta clusters show us areas on the chart with high delta. If we see an area on the chart with a high delta concentration we could expect price to revert there if revisited.</li>
<li>Daniel gives a good example.</li>
<li>If price passes through high delta cluster a few times it is not relevant anymore.</li>
<li>Daniel is mostly looking at these delta clusters more at the highs and at the lows, they should be untested</li>
<li>As the price breaks out of the range you want to see positive delta (and volume) increasing as it shows you new money is coming in to buy at these levels and that will support price when it breaks out.</li>
<li>Breakout on low delta is considered bearish as price is moving up with less interest from active buyers and it is more likely price will return back to the range (SFP is possible)</li>
<li>So, moving up on low volume is possible but is a ‘red signal’.</li>
<li>Delta helps to confirm a breakout instantly. Daniel loves to trade using delta and OI to see when price approaches low/high is this likely to be a fakeout/SFP or are we going to see follow through.</li>
<li>If price braches a high and the high is taken on a large delta influx along with the NET longs increasing Daniel would not short the break but he would market buy with strength. Bid/ask profile should look like P with then follow through taking the high.</li>
<li>The advantage of this is we don’t have to wait for an arbitrary 5 minute close / 15 minute close above the level. We can see the delta straight away is supporting the breakout and react in seconds. Waiting for a 15 minute close for instance can result in a trade missed.</li>
<li>The reason we want to see an increase in positive delta when we break a high is that it shows we have more active buyers coming into the market to support price.</li>
<li>If price breaks a level on high volume but on negative delta the fakeout sign can be confirmed if price comes back into the range in increase in negative delta, volume, NET shorts and OI increase.</li>
</ul>
<p><strong>00:50:14 - DELTA RANGES</strong></p>
<ul>
<li>If the high of the range is reached and delta of the buys falls off significantly then it highlights buyers are not interested in buying this high and it is more likely to remain range bound and come back lower.</li>
<li>If the low of the range is reached and delta of the sells falls off significantly then it highlights sellers are not interested in selling this low and it is more likely to remain range bound and come back higher.</li>
<li>Generally, when price is range bound we will see active selling increase at the top and active buying increase at the bottom. If this does not occur, and then price breaks out of the range on increasing delta it is likely to get follow through (especially if OI from both sides is built up during the range).</li>
<li>If the price is ranging and the lows are getting bought up with strong positive delta and the highs are not aggressively sold we can say this range is more likely to break upwards.</li>
<li>Delta is very important statistic when trading a range. It gives heads up if it is ‘wise’ to short the range highs or buy consolidation under resistance. Likewise buy the low of the range or short consolidation over support. There have to be at least two rotations to decide so. CVD helps a lot.</li>
</ul>
<p><strong>01:03:36 - Q&amp;A</strong></p>
<ul>
<li>Sometimes it can happen that the highs of a range are being sold heavily but then the price starts consolidating under resistance and then takes the high on an increase of positive delta and breaks out. CONTEXT!</li>
<li>High volume cluster does not mean that this is the POC of the day, POC can happen any time in a range but if it does that is another level of confluence.</li>
</ul>
<p><strong>01:22:15 - BTC TA</strong></p>
</div>",7942e01e969c883cc335da120969f349
CONTENDERS 50 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/a356b241-0508-4316-8872-cdd622af3864/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliMDgwYjcwMCIsImNpcGhlcnRleHQiOiJhTVhNUzN5MDhXUkpHM3hkeCs1SVlDVUx5UFFXajJqbXBXWk1nZ0wxZnBWU2xFU3ltRlhjVkR3N3FUNTVVSVJKIiwiaXYiOiI1ODQyMWRmY2JlYzIyYmE2OTg5MGEwZTgxMzI4YTM4NyIsInNhbHQiOiI4OGI0MDU1Mjk5MzNhZDc3ZWQyZDZjZTdmODJhZjIzNiJ9,Footprint charts intro​,qs9yu0,"May 13, 2020","<div class=""elementor-widget-container"">
<p><strong>00:01:54 - ZRX/BTC COTW</strong></p>
<p><strong>00:09:24 - WRX/BTC UPDATE</strong></p>
<p><strong>00:18:14 - FOOTPRINT CHARTS</strong></p>
<ul>
<li>It is extremely invaluable to be able to see the amount of volume transacted at each price in a candle.</li>
<li>For instance, if there is a long lower wick you may think it is bullish but by being able to see exactly where the majority of the volume is within this candle is more helpful. For instance, if all the volume is at the high of the candle and price is closing below the high it is not ‘bullish’.
<ul>
<li><u>EXAMPLE</u>: price is going sideways near the bottom of the range. A new candle opens, gets a high and at the high 100 million contracts are market sold + a 100 million limit order was hit. Someone sees 200 million sell walls and sells 100 million contracts and all of that flushes the market down very quickly. The orderbook has been wiped out and it gets bought up on one million market buy to bring the price back up. Without footprint chart, you are not able to see this and may think this is bullish candle (with long lower wick) but it is actually not at all.</li>
</ul>
</li>
<li>Being able to see where we have a lot of buyers and sellers horizontally can assist us in a far superior fashion to interpret supports and resistances. Seeing acceptance below or above a key level is only possible using a footprint chart. Acceptance below or above the level is dependent on volume transacted. When there was a move above the range on low volume it is generally not accepted (people are not willing to trade at these levels and it has to come back to a fair value).</li>
<li>Importantly being able to see acceptance below or above a key level is only possible using a footprint chart, a candle stick cannot show this.</li>
<li><u>OHCL</u> - open, high, close, low of a candle</li>
</ul>
<p><strong>00:25:41 - FOOTPRINT CHARTS - COMPARE</strong></p>
<ul>
<li>Daniel uses bid/ask profile on lower TFs when day trading. He sees live the buying and selling interest when price approaches a key level.</li>
<li>On bid/ask profile sell is on the left side and buy on the right side. If price revisits the level where the was a lot of buying or selling on one side many people are likely to go out of the trade break-even.</li>
<li><strong>IMPORTANT!</strong> When price is ranging the clues that it may break out would be:
<ul>
<li><u>Breaking to the upside</u> = buying volume heavily increasing at the top of the range, positive delta increasing as price increases, NET longs increasing. POCs should be increasing (higher) on each candle and bid/ask full to the right (P).</li>
<li><u>Breaking to the downside</u> = selling volume heavily increasing at the bottom of the range, negative delta increasing as price decreases, NET shorts increasing. POCs should be decreasing (lower) on each candle and bid/ask full to the left (d).</li>
</ul>
</li>
</ul>
<p><strong>00:52:31 - FOOTPRINT CHARTS - VOLUME CLUSTERS</strong></p>
<ul>
<li>Areas where there are dark colours are showing there is more volume and where there are very light colours there is not much volume.</li>
<li>Daniel likes looking at the volume cluster on a high time frame and looks for darkly shaded areas. This highlights to high traded areas in terms of volume and if he has other technical tools lining up with that level it presents a good trade opportunity.</li>
</ul>
<p><strong>00:58:31 - FOOTPRINT CHARTS - IMBALANCES </strong></p>
<ul>
<li>Imbalances are calculated diagonally</li>
<li>Daniel has a setting that shows him imbalance when there is a 400% imbalance</li>
</ul>
<p><strong>01:00:30 - Q&amp;A</strong></p>
<ul>
<li>If you want to see the total volume transacted (on Exo) you have to change in the ‘text’ from bid/ask to volume</li>
<li>As a swing trader, you can use all this information taught today for easier identifying supports and resistances.</li>
</ul>
<p><strong>01:25:54 - BTC TA + Q&amp;A</strong></p>
</div>",927da53ab17ae3449c509b9bf3ba0bbf
CONTENDERS 49 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/2dae3614-5d81-4b75-b7ab-89d7772c2edf/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliMGFlYWU3OCIsImNpcGhlcnRleHQiOiJ4WVRGc3NieElBZ2ZQcDZuT21YK3FLbllSZWlGbzMrWXBZdDRGNTU0NW4xYms1VzI5MXFPXC9rXC85T0xuZUVZVkwiLCJpdiI6IjY3NDVhYjAwYzk5MDFmYjFlNWI4OTkyMWZlOWRmN2RhIiwic2FsdCI6IjU4OGIzMWY1YTViZjlhNDkzMjZiODVjYjk4M2QxZTE3In0=,Exo Charts intro,qs9ymt,"May 6, 2020","<div class=""elementor-widget-container"">
<p><strong>00:02:08 - WRX/BTC COTW</strong></p>
<p><strong>00:10:44 - EXO CHARTS INTRO</strong></p>
<ul>
<li>It is a very helpful platform</li>
</ul>
<p><strong>00:16:54 - EXO CHARTS OVERVIEW</strong></p>
<ul>
<li>There are different ways to view a chart (time, volume, tick, delta)</li>
<li>You can adjust ticks is to either zoom in or zoom out</li>
<li>There is a lot of information in each candle and in Exo everything is visible (seeing imbalances can be very helpful)</li>
<li>Rekt shows where liquidations are</li>
<li>FPBS - footprint bar</li>
<li>TSize - trade sizes (a quick view where big and small accounts are positioning)</li>
<li>CS - candlestick statistics</li>
<li>DBars - delta bars (visually nice)</li>
<li>OI - open interest</li>
<li>NL - NET longs</li>
<li>NS - NET shorts</li>
<li>Mrk - marker settings (customize what you want to see marked on chart)</li>
<li>VA - value area</li>
<li>POC - point of control</li>
<li>CPL - composite profile left</li>
<li>CPR - composite profile right</li>
<li>TPO - time price opportunity</li>
</ul>
<p><strong>00:50:13 - EXAMPLES ON BTC + TA</strong></p>
<p><strong>00:58:14 - Q&amp;A</strong></p>
<ul>
<li>The way TradingView calculates their sessions is different than ExoCharts (this one is professional, always calculated accurately).</li>
<li>If you are a swing trader you may be more interested in wPOC, if you are a day trader you may be more interested in 15 minute Naked POC à context!</li>
</ul>
</div>",fbaec54e553003611373ec1ba5a33f53
CONTENDERS 48 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/0f7267ea-417c-4e56-98ff-9437978525ef/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliMGRkN2M2ZCIsImNpcGhlcnRleHQiOiJZM3V6aFwvQ3FjR3pwYk16TTFhaGMzM1l6cEVMXC8wSEpKeHdBa3hoMFRodjUzbXNwZXpXWDB3V3EzMGI3SG4ySGwiLCJpdiI6IjhiZDJkYzUyNTJmMGFhNWRkYTQ0NjNkNjAzODg5OGYzIiwic2FsdCI6IjQzM2NiZDI0NTk2Yjk4NTI1YTgzZTQ4YTYwNjczYTNiIn0=,Volume part 5 - Session Volume + Naked POCs,qsc495,"April 29, 2020","<div class=""elementor-widget-container"">
<p><strong>00:02:47 - BTC SENTIMENT, STATS AND TA</strong></p>
<ul>
<li><u>Backwordation</u>: spot price trading higher than futures</li>
<li><u>Contango</u>: futures price is trading higher than spot</li>
<li>When you see a pattern that is repeating you want to make use of this knowledge and not just ignore.</li>
<li>Also remember: when price is going sideways and OBV is breaking up = bullish</li>
</ul>
<p><strong>00:34:20 - SESSION VOLUME</strong></p>
<ul>
<li>It is a good way of seeing the pivotal VAL, VAH and POC’s from each trading session (24H periods for crypto)</li>
<li>Each of these levels are used as support/resistance and are very important levels to be aware of for day traders. Daniel checks all these levels for the past day (pdVAL, pdVAH, pdPOC) and writes them down on paper before he stars trading.</li>
<li>The main focus for swing traders are ‘Naked POCs’ - this is where a POC from previous session has not been tapped. It generally gives a bounce when approached for the first time but as always look for confluence.</li>
<li>Naked POC’s are a place on the chart where there was the most transacted volume so when price breaks away from that price 95% of traders that got the direction wrong would love to get out of that trade at break-even price when price revisits it. That is why the <u>first</u> touch of POC is such a strong support/resistance - there are a lot of people getting out break-even plus some traders like Daniel are also setting bids on Naked POC to ‘double the strength’. Daniel only pre-sets bids there if there is AT LEAST 1 confluence on that level (e.g. CC or weekly/monthly). It happens at least once a week that they line up.</li>
<li>On TradingView it is called ‘Session volume’</li>
<li>Daniel prefers to see the reaction first and get in straight after (90% of his trades). Though, sometimes he does pre-set orders waiting at the level and one of his favourite setups to do this is on Naked POC’s with confluence at that level with another tool.</li>
</ul>
<p><strong>00:44:19 - EXAMPLES</strong></p>
<ul>
<li>Session volume does not change either you set your TF on 1 day or 15 minutes - on small TF you just get more in-depth view.</li>
<li>If price gets acceptance into VAH (price going down) price is likely to go to at least POC if not VAL. If price bounces off of VAH in uptrend it is bullish.</li>
<li>If price auctions above pdVAH, forms a bit of a distribution pattern and breaks back down into pdVAH, there is 80% probabilities of auction back down to pdVAL. It means price was not accepted above that high. The same goes for if price is in a range, it drops down but then gets acceptance into pdVAL there is 80% probabilities of auction back to pdVAH.</li>
<li>Context!</li>
</ul>
<p><strong>01:06:19 - Q&amp;A</strong></p>
<p><strong>01:20:32 - BTC TRADING CHALLENGE</strong></p>
<p><strong>01:25:27 - Q&amp;A</strong></p>
<ul>
<li>The theory is not TF related, it is all about volume</li>
</ul>
</div>",899e2ad3c334d6ef8ca4b35406c6c434
CONTENDERS 47 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/4309019f-c3e3-49b5-be87-42a999bb306b/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliMTEyZjRjOSIsImNpcGhlcnRleHQiOiJENkdwVVAxOXIxSVQ4dmYxMFY1Q3piOGVNdmdhUjNqWk1RUXFicmdISWFxT040dFwvUGtQYVhsMmQ4NnZ2ZlhtcSIsIml2IjoiNmM1NzZlNDc0N2FhMGYyODkxNmFmNjlmZjcyYTMyY2YiLCJzYWx0IjoiMjJhNzY1MGVmNTJiY2FjN2Q2MmY2OGM1MGQ3ZWRlYzgifQ==,Atas trading stream with Igor,qsjotr,"April 22, 2020","<div class=""elementor-widget-container"">
<p><strong>00:02:31 - BTC TA</strong></p>
<p><strong></strong></p>
<p><strong>00:09:50 - IGOR’S INTRO</strong></p>
<p><strong></strong></p>
<p><strong>00:11:44 - ATAS</strong></p>
<p><strong></strong></p>
<p><strong>00:58:20 - DANIEL WRAPS UP</strong></p>
<p><strong></strong></p>
<p><strong>01:01:46 - Q&amp;A</strong></p>
<ul>
<li>If you only have two hours per day for trading then 4H+ TF is best to look at on the chart.</li>
</ul>
<p><strong></strong></p>
</div>",96eba44086704a69fca8b5531312bbe9
CONTENDERS 46 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/e1341ab0-b02a-4d57-9a3d-26043ff163e7/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliMTQwYzUwMCIsImNpcGhlcnRleHQiOiJNT0VRTHhqMEhMc1dUa2FvUHhObXc1WitMWGdhNDhiZjRFWjg0VDc1SzJUQ01PWEk4VHdcL3gzempYelFMQzcyUSIsIml2IjoiNjU0MDFmZDk0ZmI3M2MyYmY3ZGFiZDYzYWZlNDdlYmEiLCJzYWx0IjoiZGFjZTU3MjkxN2Y2YWIzZDA2N2VhMDVjMTg2MmY3NTMifQ==,Volume part 4 - Fixed range,qsc46c,"April 15, 2020","<div class=""elementor-widget-container"">
<p><strong>00:08:57 - ZRX COTW</strong></p>
<p><strong>00:16:05 - FIXED RANGE </strong></p>
<ul>
<li>Similar to visible range (VPVR) but a bit more advanced</li>
<li>Very helpful when looking at the untested range</li>
<li>When we look at the chart and the volume candle we do not know where in the candle the most volume came in. therefore fixed range is a step ahead of volume candles. The next step though are footprint charts</li>
<li>How Daniel chooses range
<ul>
<li>From the first wick that starts the range to where you break down (the last candle before the break)</li>
</ul>
</li>
</ul>
<p><strong>00:41:17 - EXAMPLES</strong></p>
<ul>
<li>Daniel has a feel for that, he does not have a ‘rule’ from where to where select a range, he is a natural. Practice is best way to get a feel for that.</li>
</ul>
<p><strong>01:02:57 - Q&amp;A </strong></p>
<ul>
<li><u>SETTINGS</u>: row size: 148, value area volume: 70</li>
<li>If for instance VAL is close to POC it does not mean it is stronger (maybe you can just take an average between them)</li>
</ul>
</div>",ca60727882e6a089b65957978a01406a
CONTENDERS 45 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/3d7f4f33-db78-4efc-be8d-7492bc109f04/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliMTZlYTQzMyIsImNpcGhlcnRleHQiOiI5bmk3NGoxa2Y1WGR1OVwvSzFYSlg4R2gxTGhpWjZDbXMyditBUFpLNDBFQlk0aEVTN3R2bEd0clBRK0F5SXBzTCIsIml2IjoiMzc1ZDYyY2M1Mzc3Y2YxMzA4YTQ3YzZmYjE2MjEwMzYiLCJzYWx0IjoiNzI0MzMwNWEzOWI4YjM0ZDFkOWNlNmY4YzY1NzFhM2EifQ==,Volume part 3 - VPVR,qsc43a,"April 8, 2020","<div class=""elementor-widget-container"">
<p><strong>00:01:38 - XTZ COTW</strong></p>
<p><strong>00:11:15 - VISIBLE RANGE</strong></p>
<ul>
<li><u>SETTINGS</u>: row size: 188, value area volume: 68</li>
<li>The highlighted area is where the highest percentage of volume is (68%)</li>
<li><u>VAL</u> = the low of highlighted area</li>
<li><u>VAH</u> = the high of highlighted area</li>
<li><u>POC</u> = point of control</li>
<li>Inside of that we have POC which is big horizontal S/R line (VAH and VAL as well but POC is the strongest)</li>
<li>If you are trading a channel these values can help to be more exact - sometimes you do not make it to channel high but reject for instance at VAH</li>
<li>Visible range calculates volume transacted at each price and total it on the side of the chart (of what you can see on the screen)</li>
</ul>
<p><strong>00:25:02 - ATTEMPTS TO BREAK A RANGE</strong></p>
<ul>
<li>Be very cautious of volume when in sideways range. The volume at the breakout cannot be smaller than on the break down (or up) that starts a range. Compare how you get in and how you get out.</li>
</ul>
<p><strong>00:37:39 - VISIBLE RANGE </strong></p>
<ul>
<li>Shows horizontally where volume came in</li>
<li>Within the range:
<ul>
<li>VAH - one would start looking for shorts</li>
<li>VAL - one would start looking for longs</li>
<li>POC - one would not look for a position (midpoint TP usually)</li>
</ul>
</li>
<li>If the price starts to move outside of the VAH one would like to close shorts = acceptance above the range (people are starting to see value)</li>
<li>If you are robotically trading the range one trade will 100% be a loss (break of the range). To prevent that one should look at various things:
<ul>
<li><u>Time</u>: how long each rotation takes (low to high/high to low). For instance, if your average time is 10 min ant the last move takes only 5 min on high volume = increase of buying pressure</li>
<li><u>Volume</u></li>
<li><u>Delta</u></li>
</ul>
</li>
<li>Also, when you are coming to highs you can see how aggressively they have been sold and when you are coming to lows you can see how aggressively they are being bought</li>
<li>Also, look for the context and divergences</li>
</ul>
<p><strong>00:50:43 - EXAMPLES </strong></p>
<p><strong>00:56:08 - Q&amp;A</strong></p>
<ul>
<li>You do not adjust parallel channels because of VAL and VAH. Channel is built on MS</li>
</ul>
<p><strong>01:17:50 - BTC TA</strong></p>
<p><strong></strong></p>
<p><strong></strong></p>
</div>",a80af681a39ea4a923645c886405c8c5
CONTENDERS 44 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/bc188d49-af0d-4d50-9fb7-ff9b630ae8c8/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliMTlkNjlmOSIsImNpcGhlcnRleHQiOiJ2N0Jvb1A1VkF4aWxjMW1Pa0ErYXFQU1BrOExKSGNWRlUrdXR6alBacm5Ia3pOVlVTelZSOVRLSjFXN0YyNkcrIiwiaXYiOiJhZThhY2ZhODYzY2EwNmU5NjNmNDhjMjNkZWY0N2QzMCIsInNhbHQiOiI5YmJkMDFlMWExMzI2ZmIwZTdjZTM0OGQ3MmMzZmI1MCJ9,Mike's FAQ stream,qsjoq7,"April 1, 2020","<div class=""elementor-widget-container"">
<p><strong>00:03:16 - ENJ COTW</strong></p>
<p><strong>00:13:26 - OBV </strong></p>
<ul>
<li>You always have to look at the TF you are trading on check the bigger TF for directional bias</li>
<li>Bear in mind OBV is calculated from candle closes</li>
</ul>
<p><strong>00:16:49 - FAQ</strong></p>
<p><strong>00:27:27 - PAPER JOURNAL FROM MIKE</strong></p>
<ul>
<li>Journaling can really make such a difference</li>
</ul>
<p><strong>00:29:50 - EXOCHARTS </strong></p>
<ul>
<li>Very good example + brilliantly explained how Mike identified SFP + he explained how he sees what is happening in Exocharts</li>
<li>Also, he journaled trade and that is what really helped him to identify SFP and analyse in depth</li>
<li>It is difficult to trade SFP because you do not know when buys are coming in that’s why you NEED to know all this theory - what to look for, how to read charts</li>
</ul>
<p><strong>00:40:46 - WHEN IS A LEVEL CONSIDERED BACKTESTED AND HOLDING</strong></p>
<ul>
<li>For instance, you lose Monthly level on high volume and retest it on decreasing volume. It is considered lost when you lose the low that you made when breaking down on increase of volume. You have to look at MS.</li>
</ul>
<p><strong>00:43:00 - BULLISH DIVERGENCES</strong></p>
<ul>
<li>Context is so important - in strong downtrend they are not too relevant</li>
</ul>
<p><strong>00:45:02 - Q&amp;A </strong></p>
<p><strong>00:52:50 - BTC TA</strong></p>
</div>",9cbd78f2658dbe0d281dc8a407fcc1da
CONTENDERS 43 - ChartChampions,https://di2l6fs1w0mp2.cloudfront.net/cd9bc0a7-c9a3-466b-93de-654e827f7029/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTliMWM5YzJkNSIsImNpcGhlcnRleHQiOiJsYjJrZDhuTmtzUW5wV3Q1eW9DbW1kenFWOFRob0QreTNuaHR1RlNOdXZuaUhoc1MzcUd6a3NUWklkTlFxeHJIIiwiaXYiOiI5MjM1Yjk0OWU5MGQ0OGEyOTZmZGQ3ZGE4MDMwOTcwZCIsInNhbHQiOiI4MzJlNWExZDk4ZDUzOGY1MjBjZmUxZjljNWIwMTRmMSJ9,Volume part 2 - OBV,qsc3n6,"March 25, 2020","<div class=""elementor-widget-container"">
<p><strong>00:02:37 - XTZ COTW</strong></p>
<p><strong>00:12:05 - BTC TRADES REVIEW</strong></p>
<p><strong>00:34:21 - OBV (ON BALANCE VOLUME)</strong></p>
<ul>
<li>OBV is the cumulative total of volume (positive and negative)</li>
<li>OBV is a leading indicator - volume leads price</li>
<li>One can trade patterns (TA) on OBV - if OBV breaks downwards we can expect price to break down soon. Some people trade off of this and it works for them. Daniel does not though.</li>
<li>OBV can be used for identifying divergences at tops and bottoms</li>
<li>Price making HH and OBV making HH = healthy uptrend (new money coming in)</li>
<li>Price makes new highs but OBV does not = bearish</li>
<li>Price is consolidating but OBV is going down = bearish</li>
<li>Price is consolidating but OBV is going up = bullish</li>
</ul>
<p><strong>00:49:37 - Q&amp;A</strong></p>
<ul>
<li>OBV is calculated from candle closes but Daniel looks at wicks when price is ranging because PA reached there and it is still important to him.</li>
<li>When looking for divergences though, one can look from candle closes because you are looking at divergences at market highs/lows</li>
</ul>
<p><strong>P.S. </strong></p>
<p>CVD measures market orders (delta)</p>
</div>",a47ca429159382238060d2a47e4e04d1
